order_id,order_date,amount,product_id,customer_id,category,region,fulfilment_method,shipping_service,payment_status,return_event,return_date,refund_event,chargeback_event
ORD-0007057,2025-02-06 22:00:00,1440.22,SPO-0004,CUST-00050,Sports,South,platform_fulfilled,Standard,cod,False,,False,False
ORD-0017293,2025-02-06 22:00:00,167.34,BOO-0014,CUST-00806,Books,East,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0021719,2025-02-06 22:00:00,3093.53,ELE-0002,CUST-01606,Electronics,West,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0002171,2025-02-06 23:00:00,1330.1,ELE-0001,CUST-00339,Electronics,South,platform_fulfilled,Standard,paid,False,,False,False
ORD-0015748,2025-02-07 00:00:00,564.66,BEA-0002,CUST-01716,Beauty,East,third_party_fulfilled,Expedited,paid,False,,False,False
ORD-0000859,2025-02-07 00:00:00,1013.02,ELE-0002,CUST-01213,Electronics,West,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0015420,2025-02-07 01:00:00,535.59,APP-0007,CUST-01945,Apparel,West,third_party_fulfilled,Economy,paid,True,1740186000000000000,True,False
ORD-0004539,2025-02-07 01:00:00,745.97,APP-0022,CUST-01691,Apparel,North,platform_fulfilled,Economy,paid,True,1739235600000000000,True,False
ORD-0020580,2025-02-07 01:00:00,4485.82,ELE-0005,CUST-01817,Electronics,East,platform_fulfilled,Standard,paid,False,,False,False
ORD-0023524,2025-02-07 01:00:00,1569.88,HOM-0003,CUST-01407,Home,East,third_party_fulfilled,Economy,paid,False,,False,False
ORD-0016092,2025-02-07 01:00:00,236.11,BOO-0013,CUST-01833,Books,East,platform_fulfilled,Standard,cod,False,,False,False
ORD-0015353,2025-02-07 02:00:00,260.94,SPO-0001,CUST-01611,Sports,East,platform_fulfilled,Standard,paid,False,,False,False
ORD-0012428,2025-02-07 02:00:00,711.05,SPO-0023,CUST-01910,Sports,North,platform_fulfilled,Economy,cod,False,,False,False
ORD-0020479,2025-02-07 03:00:00,3402.97,ELE-0002,CUST-01624,Electronics,East,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0014045,2025-02-07 03:00:00,680.25,BEA-0002,CUST-00151,Beauty,West,platform_fulfilled,Standard,paid,True,1740452400000000000,True,False
ORD-0009283,2025-02-07 03:00:00,2898.98,ELE-0001,CUST-01366,Electronics,East,platform_fulfilled,Economy,paid,False,,False,False
ORD-0007015,2025-02-07 03:00:00,1354.95,APP-0003,CUST-01364,Apparel,East,merchant_fulfilled,Expedited,paid,False,,False,False
ORD-0007890,2025-02-07 03:00:00,1972.82,HOM-0014,CUST-01332,Home,East,third_party_fulfilled,Standard,paid,True,1740106800000000000,True,False
ORD-0019378,2025-02-07 05:00:00,250.54,BOO-0007,CUST-01949,Books,East,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0023635,2025-02-07 05:00:00,887.44,APP-0001,CUST-00361,Apparel,North,merchant_fulfilled,Economy,paid,False,,False,False
ORD-0016204,2025-02-07 06:00:00,419.1,BEA-0001,CUST-01936,Beauty,East,platform_fulfilled,Economy,paid,True,1740376800000000000,True,False
ORD-0020126,2025-02-07 06:00:00,556.56,BOO-0001,CUST-01784,Books,Central,platform_fulfilled,Standard,paid,False,,False,False
ORD-0008095,2025-02-07 06:00:00,634.58,APP-0001,CUST-00092,Apparel,East,platform_fulfilled,Standard,paid,False,,False,False
ORD-0009775,2025-02-07 06:00:00,337.84,BEA-0002,CUST-01707,Beauty,South,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0004315,2025-02-07 07:00:00,856.52,APP-0002,CUST-00038,Apparel,North,third_party_fulfilled,Standard,paid,True,1739948400000000000,False,False
ORD-0012526,2025-02-07 07:00:00,618.74,APP-0003,CUST-01204,Apparel,North,platform_fulfilled,Expedited,paid,True,1740553200000000000,True,False
ORD-0007413,2025-02-07 07:00:00,571.45,APP-0001,CUST-00541,Apparel,South,platform_fulfilled,Standard,paid,True,1740294000000000000,True,False
ORD-0009358,2025-02-07 08:00:00,2011.12,HOM-0002,CUST-01595,Home,Central,third_party_fulfilled,Standard,paid,False,,False,False
ORD-0014784,2025-02-07 09:00:00,801.93,BEA-0004,CUST-01415,Beauty,Central,platform_fulfilled,Economy,paid,True,1739696400000000000,True,False
ORD-0012451,2025-02-07 09:00:00,809.12,APP-0003,CUST-00817,Apparel,East,platform_fulfilled,Standard,paid,False,,False,False
ORD-0005102,2025-02-07 09:00:00,1404.23,APP-0001,CUST-00162,Apparel,West,platform_fulfilled,Standard,paid,False,,False,False
ORD-0014434,2025-02-07 09:00:00,1223.24,SPO-0002,CUST-00415,Sports,East,platform_fulfilled,Standard,paid,False,,False,False
ORD-0023675,2025-02-07 09:00:00,1032.65,HOM-0001,CUST-01231,Home,South,platform_fulfilled,Standard,paid,False,,False,False
ORD-0019583,2025-02-07 10:00:00,1506.62,APP-0001,CUST-00010,Apparel,South,platform_fulfilled,Standard,paid,False,,False,False
ORD-0005840,2025-02-07 10:00:00,894.9,APP-0001,CUST-01087,Apparel,Central,platform_fulfilled,Expedited,paid,True,1739354400000000000,True,False
ORD-0022230,2025-02-07 12:00:00,385.98,BOO-0001,CUST-01480,Books,West,third_party_fulfilled,Standard,cod,True,1740052800000000000,True,False
ORD-0005337,2025-02-07 13:00:00,569.32,BEA-0001,CUST-00904,Beauty,East,platform_fulfilled,Standard,paid,False,,False,False
ORD-0013511,2025-02-07 13:00:00,952.27,ELE-0021,CUST-00688,Electronics,South,third_party_fulfilled,Economy,cod,True,1740574800000000000,True,False
ORD-0009951,2025-02-07 13:00:00,1447.11,APP-0001,CUST-01041,Apparel,North,platform_fulfilled,Expedited,cod,True,1739883600000000000,False,False
ORD-0001269,2025-02-07 13:00:00,2975.26,ELE-0008,CUST-01368,Electronics,East,merchant_fulfilled,Expedited,paid,False,,False,False
ORD-0012097,2025-02-07 13:00:00,1377.93,ELE-0001,CUST-00362,Electronics,East,platform_fulfilled,Expedited,paid,True,1739797200000000000,True,False
ORD-0005114,2025-02-07 14:00:00,447.19,BOO-0001,CUST-01403,Books,East,platform_fulfilled,Standard,paid,False,,False,False
ORD-0002731,2025-02-07 14:00:00,1072.44,APP-0001,CUST-00362,Apparel,East,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0008007,2025-02-07 14:00:00,415.52,HOM-0001,CUST-01410,Home,South,third_party_fulfilled,Standard,cod,False,,False,False
ORD-0002739,2025-02-07 15:00:00,163.0,BEA-0001,CUST-01072,Beauty,North,third_party_fulfilled,Economy,paid,True,1740063600000000000,True,False
ORD-0014393,2025-02-07 15:00:00,2525.68,ELE-0002,CUST-01279,Electronics,North,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0015589,2025-02-07 15:00:00,2085.71,APP-0001,CUST-01971,Apparel,Central,merchant_fulfilled,Expedited,paid,True,1740582000000000000,True,False
ORD-0021812,2025-02-07 15:00:00,413.01,APP-0001,CUST-00069,Apparel,West,platform_fulfilled,Standard,paid,True,1740150000000000000,True,False
ORD-0010136,2025-02-07 15:00:00,462.09,APP-0001,CUST-00672,Apparel,West,merchant_fulfilled,Standard,cod,False,,False,False
ORD-0006078,2025-02-07 16:00:00,1860.12,ELE-0001,CUST-00424,Electronics,East,third_party_fulfilled,Standard,paid,True,1739203200000000000,True,False
ORD-0018703,2025-02-07 16:00:00,103.8,BOO-0003,CUST-01384,Books,North,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0014271,2025-02-07 17:00:00,659.57,SPO-0003,CUST-00569,Sports,East,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0011489,2025-02-07 17:00:00,298.18,APP-0001,CUST-01901,Apparel,South,platform_fulfilled,Standard,paid,False,,False,False
ORD-0007060,2025-02-07 17:00:00,1561.7,ELE-0001,CUST-01893,Electronics,South,third_party_fulfilled,Expedited,paid,True,1739811600000000000,True,False
ORD-0018854,2025-02-07 17:00:00,541.03,BEA-0035,CUST-01391,Beauty,North,merchant_fulfilled,Standard,paid,True,1740502800000000000,True,False
ORD-0015820,2025-02-07 19:00:00,1030.58,BEA-0001,CUST-00869,Beauty,Central,merchant_fulfilled,Expedited,paid,True,1739300400000000000,True,True
ORD-0013774,2025-02-07 19:00:00,1162.52,HOM-0001,CUST-00047,Home,East,platform_fulfilled,Standard,paid,True,1739732400000000000,True,False
ORD-0003445,2025-02-07 19:00:00,2439.47,SPO-0001,CUST-01390,Sports,South,platform_fulfilled,Standard,paid,False,,False,False
ORD-0007366,2025-02-07 20:00:00,561.4,APP-0004,CUST-01660,Apparel,South,third_party_fulfilled,Expedited,paid,True,1739822400000000000,False,False
ORD-0021328,2025-02-07 20:00:00,239.01,BEA-0002,CUST-00676,Beauty,South,merchant_fulfilled,Expedited,paid,True,1739217600000000000,True,False
ORD-0023265,2025-02-07 21:00:00,619.31,APP-0004,CUST-00770,Apparel,Central,platform_fulfilled,Standard,paid,False,,False,False
ORD-0021482,2025-02-07 21:00:00,302.76,BEA-0001,CUST-00798,Beauty,South,platform_fulfilled,Standard,paid,True,1740085200000000000,True,False
ORD-0008566,2025-02-07 22:00:00,1320.61,ELE-0002,CUST-01800,Electronics,West,platform_fulfilled,Standard,paid,False,,False,False
ORD-0002820,2025-02-07 22:00:00,681.0,BOO-0003,CUST-01435,Books,Central,platform_fulfilled,Standard,paid,False,,False,False
ORD-0021025,2025-02-07 22:00:00,1458.71,HOM-0009,CUST-00153,Home,South,third_party_fulfilled,Expedited,cod,False,,False,False
ORD-0001857,2025-02-07 22:00:00,644.07,APP-0003,CUST-01703,Apparel,East,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0009202,2025-02-07 22:00:00,351.92,BOO-0001,CUST-01186,Books,North,platform_fulfilled,Standard,paid,True,1740693600000000000,True,False
ORD-0022264,2025-02-07 22:00:00,384.92,BEA-0012,CUST-00742,Beauty,Central,platform_fulfilled,Economy,cod,False,,False,False
ORD-0005603,2025-02-07 22:00:00,1157.09,SPO-0001,CUST-01644,Sports,North,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0002414,2025-02-07 22:00:00,515.93,HOM-0001,CUST-00090,Home,North,third_party_fulfilled,Standard,paid,False,,False,False
ORD-0016749,2025-02-07 23:00:00,902.98,HOM-0008,CUST-00886,Home,South,platform_fulfilled,Economy,paid,False,,False,False
ORD-0016246,2025-02-07 23:00:00,1176.4,ELE-0001,CUST-01468,Electronics,North,merchant_fulfilled,Economy,paid,False,,False,False
ORD-0012819,2025-02-08 00:00:00,509.32,APP-0001,CUST-01927,Apparel,West,merchant_fulfilled,Standard,paid,True,1740614400000000000,True,False
ORD-0008334,2025-02-08 00:00:00,1634.94,HOM-0001,CUST-00082,Home,South,platform_fulfilled,Economy,cod,True,1739750400000000000,True,False
ORD-0008998,2025-02-08 00:00:00,3645.91,ELE-0001,CUST-01958,Electronics,North,platform_fulfilled,Standard,cod,False,,False,False
ORD-0008819,2025-02-08 01:00:00,747.2,BEA-0001,CUST-01509,Beauty,North,platform_fulfilled,Standard,paid,True,1739322000000000000,True,False
ORD-0023001,2025-02-08 01:00:00,1090.53,SPO-0001,CUST-01330,Sports,North,platform_fulfilled,Standard,cod,False,,False,False
ORD-0022604,2025-02-08 02:00:00,755.09,HOM-0001,CUST-00331,Home,West,merchant_fulfilled,Economy,paid,True,1740448800000000000,True,False
ORD-0000661,2025-02-08 02:00:00,1189.43,APP-0004,CUST-00480,Apparel,South,platform_fulfilled,Standard,paid,False,,False,False
ORD-0000248,2025-02-08 02:00:00,2144.62,ELE-0002,CUST-00302,Electronics,West,third_party_fulfilled,Standard,paid,False,,False,False
ORD-0018934,2025-02-08 03:00:00,514.43,BEA-0003,CUST-00220,Beauty,North,platform_fulfilled,Standard,paid,False,,False,False
ORD-0019099,2025-02-08 03:00:00,369.21,APP-0007,CUST-01639,Apparel,East,third_party_fulfilled,Economy,paid,False,,False,False
ORD-0020755,2025-02-08 03:00:00,527.62,HOM-0001,CUST-01514,Home,South,platform_fulfilled,Economy,paid,False,,False,False
ORD-0020930,2025-02-08 03:00:00,539.36,APP-0001,CUST-01228,Apparel,Central,platform_fulfilled,Standard,paid,False,,False,False
ORD-0021443,2025-02-08 04:00:00,610.57,APP-0016,CUST-01025,Apparel,East,platform_fulfilled,Standard,paid,True,1739678400000000000,True,False
ORD-0001539,2025-02-08 04:00:00,722.76,BEA-0005,CUST-00506,Beauty,North,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0003591,2025-02-08 04:00:00,335.85,BEA-0002,CUST-01007,Beauty,Central,merchant_fulfilled,Standard,cod,False,,False,False
ORD-0021192,2025-02-08 04:00:00,256.62,BEA-0001,CUST-00742,Beauty,West,platform_fulfilled,Expedited,paid,True,1739332800000000000,False,False
ORD-0006762,2025-02-08 05:00:00,1248.75,HOM-0001,CUST-00689,Home,North,merchant_fulfilled,Standard,cod,False,,False,False
ORD-0007158,2025-02-08 05:00:00,212.77,BOO-0001,CUST-00943,Books,South,platform_fulfilled,Standard,paid,False,,False,False
ORD-0010053,2025-02-08 05:00:00,372.36,BEA-0001,CUST-01326,Beauty,East,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0015386,2025-02-08 05:00:00,1118.36,HOM-0001,CUST-01950,Home,South,third_party_fulfilled,Standard,cod,True,1740459600000000000,True,False
ORD-0015785,2025-02-08 05:00:00,2193.75,ELE-0001,CUST-00837,Electronics,West,third_party_fulfilled,Economy,paid,True,1740114000000000000,True,False
ORD-0020681,2025-02-08 06:00:00,1199.46,HOM-0001,CUST-00231,Home,West,merchant_fulfilled,Expedited,paid,False,,False,False
ORD-0006175,2025-02-08 06:00:00,1870.62,ELE-0001,CUST-01274,Electronics,West,platform_fulfilled,Standard,cod,False,,False,False
ORD-0021691,2025-02-08 06:00:00,979.5,APP-0005,CUST-00026,Apparel,East,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0022097,2025-02-08 08:00:00,514.81,APP-0001,CUST-01857,Apparel,North,third_party_fulfilled,Economy,paid,False,,False,False
ORD-0004181,2025-02-08 08:00:00,466.2,BEA-0001,CUST-00653,Beauty,South,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0004661,2025-02-08 09:00:00,596.25,BEA-0037,CUST-01243,Beauty,West,third_party_fulfilled,Economy,cod,True,1740560400000000000,True,False
ORD-0000931,2025-02-08 09:00:00,1055.77,APP-0002,CUST-00400,Apparel,North,third_party_fulfilled,Standard,paid,True,1739955600000000000,True,False
ORD-0000039,2025-02-08 10:00:00,586.9,APP-0006,CUST-00019,Apparel,East,third_party_fulfilled,Economy,paid,True,1740218400000000000,True,False
ORD-0006432,2025-02-08 10:00:00,1112.32,ELE-0002,CUST-01576,Electronics,North,merchant_fulfilled,Economy,paid,False,,False,False
ORD-0017725,2025-02-08 10:00:00,289.43,APP-0007,CUST-01967,Apparel,South,platform_fulfilled,Economy,cod,True,1739354400000000000,True,False
ORD-0000401,2025-02-08 11:00:00,2656.14,ELE-0002,CUST-00475,Electronics,East,third_party_fulfilled,Standard,cod,True,1739358000000000000,True,False
ORD-0019113,2025-02-08 11:00:00,2120.71,HOM-0002,CUST-01249,Home,West,platform_fulfilled,Standard,paid,False,,False,False
ORD-0014431,2025-02-08 11:00:00,988.42,ELE-0001,CUST-01074,Electronics,North,platform_fulfilled,Economy,cod,False,,False,False
ORD-0022509,2025-02-08 12:00:00,504.44,BEA-0002,CUST-00470,Beauty,Central,platform_fulfilled,Economy,cod,False,,False,False
ORD-0007130,2025-02-08 12:00:00,2922.67,ELE-0003,CUST-01786,Electronics,South,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0010061,2025-02-08 13:00:00,280.01,SPO-0001,CUST-01717,Sports,North,third_party_fulfilled,Expedited,paid,False,,False,False
ORD-0009476,2025-02-08 13:00:00,298.03,BOO-0001,CUST-01113,Books,South,platform_fulfilled,Economy,cod,False,,False,False
ORD-0006407,2025-02-08 13:00:00,412.13,BOO-0001,CUST-00109,Books,South,platform_fulfilled,Economy,cod,False,,False,False
ORD-0003994,2025-02-08 13:00:00,762.51,ELE-0014,CUST-00643,Electronics,South,third_party_fulfilled,Expedited,paid,True,1739970000000000000,True,False
ORD-0004827,2025-02-08 13:00:00,1069.98,APP-0140,CUST-01475,Apparel,South,merchant_fulfilled,Expedited,paid,True,1739797200000000000,True,False
ORD-0023093,2025-02-08 14:00:00,661.71,APP-0003,CUST-00546,Apparel,West,platform_fulfilled,Standard,paid,True,1740664800000000000,True,False
ORD-0003094,2025-02-08 14:00:00,300.09,BOO-0001,CUST-00794,Books,South,platform_fulfilled,Standard,paid,False,,False,False
ORD-0007396,2025-02-08 14:00:00,364.72,SPO-0008,CUST-00982,Sports,East,platform_fulfilled,Standard,paid,False,,False,False
ORD-0000993,2025-02-08 14:00:00,343.75,BEA-0037,CUST-00626,Beauty,East,platform_fulfilled,Standard,paid,False,,False,False
ORD-0004890,2025-02-08 15:00:00,208.74,BOO-0001,CUST-00384,Books,East,platform_fulfilled,Standard,paid,False,,False,False
ORD-0019536,2025-02-08 15:00:00,1650.08,SPO-0001,CUST-00152,Sports,East,merchant_fulfilled,Standard,paid,True,1739890800000000000,True,False
ORD-0000928,2025-02-08 16:00:00,1110.87,SPO-0001,CUST-01432,Sports,East,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0011925,2025-02-08 16:00:00,773.83,APP-0001,CUST-00885,Apparel,South,platform_fulfilled,Standard,cod,False,,False,False
ORD-0021264,2025-02-08 16:00:00,778.64,APP-0001,CUST-01186,Apparel,Central,platform_fulfilled,Standard,cod,True,1740672000000000000,True,False
ORD-0004148,2025-02-08 16:00:00,532.49,BEA-0001,CUST-00807,Beauty,West,merchant_fulfilled,Standard,paid,True,1739548800000000000,True,False
ORD-0014794,2025-02-08 16:00:00,554.29,SPO-0010,CUST-00280,Sports,North,platform_fulfilled,Standard,paid,False,,False,False
ORD-0021534,2025-02-08 16:00:00,2842.83,ELE-0008,CUST-01551,Electronics,Central,platform_fulfilled,Standard,paid,False,,False,False
ORD-0003578,2025-02-08 16:00:00,784.54,APP-0001,CUST-01258,Apparel,West,platform_fulfilled,Standard,paid,True,1739289600000000000,True,False
ORD-0000480,2025-02-08 16:00:00,2483.83,ELE-0001,CUST-01632,Electronics,East,platform_fulfilled,Standard,paid,False,,False,False
ORD-0012126,2025-02-08 16:00:00,528.25,BEA-0002,CUST-01719,Beauty,West,platform_fulfilled,Economy,paid,False,,False,False
ORD-0021764,2025-02-08 17:00:00,1157.37,APP-0001,CUST-00756,Apparel,Central,platform_fulfilled,Standard,paid,True,1740157200000000000,True,False
ORD-0007917,2025-02-08 17:00:00,1112.38,SPO-0002,CUST-01617,Sports,Central,platform_fulfilled,Standard,cod,False,,False,False
ORD-0000374,2025-02-08 18:00:00,5967.21,ELE-0001,CUST-01972,Electronics,West,platform_fulfilled,Standard,paid,True,1739642400000000000,True,False
ORD-0010703,2025-02-08 18:00:00,1089.9,APP-0001,CUST-00231,Apparel,South,platform_fulfilled,Economy,paid,False,,False,False
ORD-0008572,2025-02-08 18:00:00,96.86,BOO-0002,CUST-00388,Books,Central,platform_fulfilled,Standard,paid,False,,False,False
ORD-0013314,2025-02-08 18:00:00,227.78,BEA-0001,CUST-00732,Beauty,South,merchant_fulfilled,Economy,paid,True,1739642400000000000,True,False
ORD-0013130,2025-02-08 18:00:00,2107.72,APP-0001,CUST-00286,Apparel,East,platform_fulfilled,Standard,cod,True,1740420000000000000,True,False
ORD-0019423,2025-02-08 19:00:00,1530.32,SPO-0001,CUST-01368,Sports,West,platform_fulfilled,Standard,paid,False,,False,False
ORD-0005003,2025-02-08 19:00:00,731.51,BEA-0001,CUST-01926,Beauty,South,platform_fulfilled,Standard,paid,False,,False,False
ORD-0012335,2025-02-08 19:00:00,995.59,APP-0001,CUST-00709,Apparel,West,third_party_fulfilled,Economy,paid,True,1740682800000000000,True,False
ORD-0011081,2025-02-08 19:00:00,337.7,HOM-0002,CUST-00056,Home,South,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0011786,2025-02-08 20:00:00,720.84,APP-0001,CUST-00336,Apparel,East,third_party_fulfilled,Standard,paid,False,,False,False
ORD-0022623,2025-02-08 20:00:00,583.34,APP-0008,CUST-01529,Apparel,South,platform_fulfilled,Standard,paid,False,,False,False
ORD-0019258,2025-02-08 20:00:00,1019.62,HOM-0001,CUST-01501,Home,Central,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0019465,2025-02-08 20:00:00,910.44,APP-0001,CUST-01166,Apparel,South,third_party_fulfilled,Expedited,paid,True,1740600000000000000,True,False
ORD-0009709,2025-02-08 20:00:00,256.43,BEA-0001,CUST-01815,Beauty,Central,platform_fulfilled,Economy,paid,True,1739390400000000000,True,False
ORD-0009532,2025-02-08 22:00:00,895.5,HOM-0001,CUST-01476,Home,North,platform_fulfilled,Standard,paid,False,,False,False
ORD-0012111,2025-02-08 22:00:00,1812.82,ELE-0002,CUST-01812,Electronics,West,platform_fulfilled,Standard,cod,False,,False,False
ORD-0018498,2025-02-08 23:00:00,1098.08,HOM-0001,CUST-01008,Home,Central,platform_fulfilled,Standard,paid,False,,False,False
ORD-0014065,2025-02-08 23:00:00,1590.72,ELE-0001,CUST-01867,Electronics,Central,merchant_fulfilled,Standard,paid,True,1739401200000000000,True,False
